date,population,admission,release
2021-06-30,104734.88688040868,3768.072944869142,2899.035682822764
2021-07-01,104494.59080912173,2658.4062782024757,3227.035682822764
2021-07-02,103986.62807116813,2719.072944869142,2874.7023494894306
2021-07-03,103830.41533321448,2718.4896115358088,1237.7023494894306
2021-07-04,104641.70259526088,2047.2396115358088,1228.4245717116528
2021-07-05,105209.48985730726,1797.989611535809,1227.0356828227639
2021-07-06,105762.27711935362,1779.8229448691422,3217.535682822764
2021-07-07,105196.3143814,2651.572944869142,3051.535682822764
2021-07-08,104833.35164344638,2688.572944869142,2891.2579050449863
2021-07-09,104608.83334993721,2666.7396115358088,2673.424571711653
2021-07-10,104744.48172309471,2809.7396115358088,1143.0912383783195
2021-07-11,105516.13009625218,1914.739611535809,1172.0912383783193
2021-07-12,105958.77846940966,1614.739611535809,2822.924571711653
2021-07-13,105661.42684256719,2523.795167091364,2811.424571711653
2021-07-14,105686.57521572465,2837.5729448691427,2942.924571711653
2021-07-15,105340.22358888215,2595.572944869142,2962.157905044986
2021-07-16,105064.20529537299,2687.7396115358088,2557.4696932567745
2021-07-17,105227.89795757475,2721.162355458553,1174.4696932567742
2021-07-18,106028.59061977651,1975.1623554585526,1244.9696932567742
2021-07-19,106374.7832819783,1591.1623554585528,2982.2196932567745
2021-07-20,105959.39261084674,2565.979022125219,2733.1919154789966
2021-07-21,105842.50193971519,2618.579022125219,2853.1363599234414
2021-07-22,105477.77793525033,2488.4123554585526,2700.1363599234414
2021-07-23,105345.55393078543,2567.912355458552,2567.3863599234414
2021-07-24,105445.07992632053,2666.9123554585526,1139.6812317183128
2021-07-25,106191.0161782659,1885.617483663681,1177.514565051646
2021-07-26,106663.28576354461,1649.7841503303478,2851.681231718313
2021-07-27,106179.22201548997,2367.617483663681,2783.931231718313
2021-07-28,106023.15826743536,2627.867483663681,2619.0145650516465
2021-07-29,105935.5945193807,2529.00637255257,2665.334565051646
2021-07-30,105823.19743799273,2558.377483663681,2716.761051538133
2021-07-31,105840.69224849668,2734.255862042059,1228.0943848714658
2021-08-01,107009.85372566726,2005.851165580571,1332.4034491169018
2021-08-02,107503.74648701288,1822.379543795861,3066.2159491169027
2021-08-03,106974.53508169185,2535.404543795861,3812.7159491169023
2021-08-04,106480.32367637081,3317.019909266834,2879.5746571188506
2021-08-05,106411.73603342602,2810.487014174046,3061.54965711885
2021-08-06,106223.39839048119,2879.862014174046,2740.8663237855167
2021-08-07,106405.06074753638,2920.2786808407127,1345.8663237855162
2021-08-08,107080.72310459158,2023.028680840713,1368.3663237855162
2021-08-09,107460.38546164679,1747.028680840713,3203.366323785517
2021-08-10,106755.047818702,2499.862014174046,2915.5329904521836
2021-08-11,106578.04350909051,2739.195347507379,2983.1996571188506
2021-08-12,106245.03919947904,2650.195347507379,2960.1996571188506
2021-08-13,105983.53488986757,2698.0286808407127,2834.1996571188506
2021-08-14,105973.36391358945,2824.0286808407127,1209.1996571188495
2021-08-15,106783.19293731128,2018.1286808407128,1305.1996571188495
2021-08-16,107185.02196103316,1707.028680840713,3258.8521994917314
2021-08-17,106362.97245368158,2438.768793835063,2829.8183011866467
2021-08-18,106130.92294632999,2597.768793835063,2861.693301186647
2021-08-19,105899.12343897842,2629.807255373524,2669.870554735254
2021-08-20,105775.38429453595,2546.131410292797,2576.870554735254
2021-08-21,105917.47848342682,2717.131410292797,1192.8705547352536
2021-08-22,106605.57267231772,1880.9647436261305,1192.8705547352538
2021-08-23,107000.16686120858,1588.1714102927967,3586.741507116206
2021-08-24,106399.83843105184,2986.413076959463,2978.7415071162063
2021-08-25,106372.5100008951,2951.413076959463,2740.07484044954
2021-08-26,106182.40379296057,2538.129884869068,2915.540847982496
2021-08-27,106066.07877170513,2799.215826727038,2683.225655238732
2021-08-28,106126.22540577847,2747.6988199243174,1208.058620857412
2021-08-29,107077.37203985178,2160.100335075832,1201.8942477745604
2021-08-30,107552.64021542713,1677.4740175527754,3096.9975086441254
2021-08-31,106927.65839100243,2472.015684219442,2974.7975086441256
2021-09-01,106482.17656657775,2529.315684219442,3163.9409194968384
2021-09-02,105961.08233905231,2643.6800253047136,2809.557285863205
2021-09-03,105775.21709050582,2636.672517797206,2611.454433010352
2021-09-04,106001.62961973711,2836.1526765273647,1256.348741953442
2021-09-05,106818.0665392123,2074.452328095309,1280.0154086201085
2021-09-06,107395.50345868751,1857.4523280953094,1364.0154086201085
2021-09-07,107797.9403781627,1765.618994761976,3312.6404086201082
2021-09-08,107050.96063097125,2565.6606614286425,2983.6404086201082
2021-09-09,106667.98088377979,2600.6606614286425,2933.022761561285
2021-09-10,106420.44231305888,2683.817524173741,2806.4227615612845
2021-09-11,106400.65374233802,2788.2341908404073,1192.0227615612848
2021-09-12,107193.86517161714,1985.2341908404073,1361.6894282279516
2021-09-13,107594.90993422961,1762.734190840407,3070.689428227952
2021-09-14,107177.95469684208,2653.7341908404073,2979.689428227952
2021-09-15,106921.9161261212,2710.3053129526184,2867.1547747626055
2021-09-16,106587.84290193499,2535.081550576381,2890.1547747626055
2021-09-17,106468.55539203445,2770.867264862095,2519.6547747626055
2021-09-18,106644.60121546726,2694.367264862095,1203.3214414292718
2021-09-19,107398.81370556678,1959.2005981954285,1381.9881080959383
2021-09-20,107744.02619566626,1727.2005981954283,3036.4881080959385
2021-09-21,107213.07201909908,2505.533931528762,2865.4881080959385
2021-09-22,106967.11784253191,2619.5339315287615,2866.9881080959385
2021-09-23,106664.16366596472,2564.033931528762,2806.9881080959385
2021-09-24,106392.59044177848,2533.7482172430477,2438.0992192070494
2021-09-25,106726.3505509256,2773.7482172430477,1114.4881080959383
2021-09-26,107546.6106600727,1934.7482172430477,1248.4881080959383
2021-09-27,107971.87076921982,1673.7482172430475,2987.9881080959385
2021-09-28,107510.29754503361,2526.4148839097143,2739.9881080959385
2021-09-29,107504.72432084737,2734.414883909714,2636.7452509530813
2021-09-30,107520.02252523256,2652.043455338285,2742.7452509530813
2021-10-01,107413.32072961777,2636.043455338285,2873.2452509530813
2021-10-02,107327.618934003,2787.543455338285,1189.245250953081
2021-10-03,107990.25047172153,1851.8767886716194,1283.245250953081
2021-10-04,108394.88200944007,1687.876788671619,2837.5785842864143
2021-10-05,107986.58021382528,2431.1434553382855,2745.195250953081
2021-10-06,107888.19508487712,2646.8101220049525,2817.695250953081
2021-10-07,107737.309955929,2666.8101220049525,2848.695250953081
2021-10-08,107511.42482698087,2622.3101220049525,2569.861917619748
2021-10-09,107719.37303136609,2777.8101220049525,1242.1119176197478
2021-10-10,108374.07123575131,1896.8101220049525,1284.9690604768907
2021-10-11,108576.05515442224,1486.9529791478094,2351.302393810224
2021-10-12,108326.7057397598,2100.0640902589207,2928.6595366673673
2021-10-13,108423.42775366879,3022.469785870498,2918.7533742023807
2021-10-14,108018.13716253582,2514.146398888587,2651.3122302549564
2021-10-15,107997.22570433478,2630.400772053938,2535.1216035944967
2021-10-16,108045.02467370362,2582.920572963342,1147.6216035944963
2021-10-17,108702.3236430725,1804.9205729633418,1233.0977940706869
2021-10-18,109052.00356482228,1582.7777158204844,3008.6335083564013
2021-10-19,108602.27277228636,2557.2360491538175,2713.366841689734
2021-10-20,108421.67531308379,2534.4360491538177,2790.9858893087826
2021-10-21,108170.08717065139,2631.2548897335278,2278.0831115310043
2021-10-22,108206.28474250468,2339.6834611620993,2250.485889308782
2021-10-23,108325.48231435801,2354.183461162099,1209.4858893087821
2021-10-24,109042.17988621134,1926.6834611620995,1314.9858893087821
2021-10-25,109331.87745806464,1603.0167944954326,3184.119222642116
2021-10-26,108705.57502991798,2559.6834611620993,2916.4620797849725
2021-10-27,108452.5345065332,2664.0882230668617,2892.6287464516395
2021-10-28,108199.99398314842,2640.0882230668617,4072.6287464516395
2021-10-29,108045.70345976364,3919.0882230668612,2330.3787464516395
2021-10-30,108242.41293637885,2527.0882230668617,1118.378746451639
2021-10-31,108997.12241299408,1873.0882230668615,1483.378746451639
2021-11-01,109185.0818896093,1670.5882230668612,3278.1287464516395
2021-11-02,108552.79136622451,2645.8382230668617,2890.343032165925
2021-11-03,108345.21512855405,2683.6239373525755,2995.700175023068
2021-11-04,108071.13889088352,2722.1239373525755,2932.9001750230677
2021-11-05,107840.16265321305,2701.9239373525756,2652.9001750230677
2021-11-06,108107.68641554254,2920.4239373525756,1279.6501750230677
2021-11-07,108824.96017787207,1996.9239373525756,1350.6501750230677
2021-11-08,109087.23394020155,1612.4239373525756,3264.1501750230677
2021-11-09,108446.25770253109,2620.3739373525755,3082.6287464516395
2021-11-10,108057.9671791463,2696.5882230668617,3646.9287464516397
2021-11-11,107685.42665576152,3274.888223066861,628.9287464516392
2021-11-12,108165.88613237675,1109.3882230668612,2700.9287464516397
2021-11-13,108111.34560899195,2646.721556400194,1146.8673429428673
2021-11-14,108845.80508560721,1883.2215564001947,1211.7620797849725
2021-11-15,109178.76456222241,1544.054889733528,3217.144875483897
2021-11-16,108478.40145819249,2522.5882230668617,3132.6179937634674
2021-11-17,108068.37168749586,2722.5882230668617,3085.6179937634674
2021-11-18,107687.84191679925,2706.4215564001947,3022.1718445456577
2021-11-19,107428.9730967645,2770.448030527752,2755.483517229171
2021-11-20,107552.77094339643,2879.781363861085,1287.1501838958377
2021-11-21,108162.06879002832,1895.948030527752,1647.0976505625044
2021-11-22,108231.00423666024,1716.0330971944184,3254.1571743720283
2021-11-23,107256.40396900644,2279.5569067182278,3123.6016188164726
2021-11-24,106686.58147913041,2553.77912894045,2843.6849521498057
2021-11-25,106085.67565592105,2242.27912894045,917.6849521498059
2021-11-26,106459.76983271171,1291.7791289404502,1097.684952149806
2021-11-27,107210.86400950236,1848.7791289404502,998.5182854831394
2021-11-28,107939.79151962633,1728.1124622737834,1258.934952149806
2021-11-29,108325.96902975033,1645.1124622737834,3220.2444759593295
2021-11-30,107568.64653987429,2535.30293846426,2964.625428340282
2021-12-01,107382.99071666495,2778.9696051309265,2931.625428340282
2021-12-02,107101.33489345558,2647.1274998677686,3037.419079133933
2021-12-03,107035.41319723033,2973.664049575371,2584.5857458006
2021-12-04,107399.99150100512,2948.164049575371,1212.2524124672664
2021-12-05,108172.5698047799,1986.1640495753709,1530.5857458005996
2021-12-06,108375.64810855465,1733.664049575371,3280.0857458006
2021-12-07,107620.47641232944,2538.4140495753713,3104.752412467266
2021-12-08,107301.3047161042,2786.2473829087044,3077.317888657742
2021-12-09,106976.54968654564,2752.56285909918,2772.58782221256
2021-12-10,106849.55130150537,2654.2394925432554,2184.888368629184
2021-12-11,106985.87209612998,2337.184899822285,941.6974385309746
2021-12-12,107737.3595574213,1693.1848998222852,1449.0307718643078
2021-12-13,107980.34701871262,1693.5182331556184,3235.6141051976415
2021-12-14,107148.41781333725,2402.684899822285,3232.7807718643085
2021-12-15,106807.82194129523,2892.684899822285,2839.5902956738314
2021-12-16,106483.22606925321,2514.693348362992,3259.320613056569
2021-12-17,105953.42942528302,2722.585348647734,2634.152262888218
2021-12-18,106011.96611464613,2691.6889522513375,1009.318929554885
2021-12-19,106399.50280400924,1393.868384875451,1631.827676599802
2021-12-20,106564.75282670569,1798.8554770740327,3426.003602525728
2021-12-21,105528.80708220639,2390.557858026413,3599.6036025257276
2021-12-22,104407.56133770707,2477.8578580264134,2238.6036025257285
2021-12-23,103893.14892654106,1724.1911913597469,2045.603602525728
2021-12-24,103675.73651537512,1828.191191359747,1122.603602525728
2021-12-25,103958.32410420911,1405.1911913597469,746.9369358590615
2021-12-26,104393.74502637648,1183.0245246930801,1281.7399661620916
2021-12-27,104820.16594854381,1708.1608883294439,2358.489966162092
2021-12-28,104475.58687071117,2011.6331105516663,2188.790471212597
2021-12-29,104548.51789388864,2264.7113933799487,2288.2803702024958
2021-12-30,104379.44891706608,2120.211393379949,1809.2803702024955
2021-12-31,104612.87994024351,2041.711393379949,933.7748146469403
2022-01-01,105567.24429675432,1887.0558378243938,1074.7470368691625
2022-01-02,105995.60865326511,1504.5280600466158,1297.9970368691625
2022-01-03,106344.88967644256,1647.2780600466158,2654.9970368691625
2022-01-04,105920.67069962002,2230.7780600466153,2549.1637035358294
2022-01-05,105884.95172279747,2513.9447267132823,2352.280370202496
2022-01-06,105744.46607930826,2210.885635804191,2426.6440065661322
2022-01-07,105440.73043581903,2123.741696410252,1901.1297208518465
2022-01-08,106005.76860185365,2466.967886886443,639.9297208518466
2022-01-09,106565.30676788822,1198.5789979975536,1007.180598044829
2022-01-10,106917.38002164215,1360.853851798723,2749.113931378162
2022-01-11,106492.95327539601,2324.687185132056,2478.196356730275
2022-01-12,106288.78869253019,2279.022971047549,2727.020887246707
2022-01-13,106032.79077633102,2471.0229710475496,2540.920887246707
2022-01-14,105879.81286013187,2386.3429710475493,2415.15422058004
2022-01-15,106100.50161059937,2637.4429710475497,996.6105627629311
2022-01-16,106613.02369440024,1522.109637714216,1028.5875539133735
2022-01-17,106706.54577820106,1122.109637714216,1208.2542205800403
2022-01-18,107010.90119533526,1512.609637714216,2557.5875539133735
2022-01-19,106595.92327913608,2140.5096377142163,2645.4208872467066
2022-01-20,106455.44536293692,2505.7763043808827,2432.75422058004
2022-01-21,106399.46744673778,2376.7763043808827,2157.0542205800402
2022-01-22,106638.0061972053,2396.0929710475493,997.8875539133735
2022-01-23,107313.54494767281,1674.4263043808828,1090.3875539133735
2022-01-24,107680.08369814033,1455.9263043808826,2774.7208872467063
2022-01-25,107123.62244860783,2218.0096377142163,2440.2208872467068
2022-01-26,107006.16119907532,2322.7596377142163,2729.920887246707
2022-01-27,106681.26661620951,2472.5263043808827,2430.920887246707
2022-01-28,106666.87203334366,2416.5263043808827,2235.4842957680103
2022-01-29,107012.68521990141,2581.2974823257446,1159.48429576801
2022-01-30,107758.83173979247,1903.9641489924115,1233.48429576801
2022-01-31,107973.47825968353,1522.630815659078,2845.7342957680103
2022-02-01,107462.62477957462,2336.6308156590785,2882.4842957680103
2022-02-02,107231.27129946568,2650.2141489924115,2616.150962434677
2022-02-03,106850.20115269006,2235.880815659078,2235.450962434677
2022-02-04,106742.13100591446,2127.3808156590785,1824.4509624346767
2022-02-05,107237.72752580555,2320.0474823257446,1067.9509624346767
2022-02-06,108045.3240456966,1875.5474823257448,1230.4509624346767
2022-02-07,108353.42056558769,1538.547482325745,2984.8176291013433
2022-02-08,108046.81708547875,2676.4641489924115,2820.8176291013433
2022-02-09,107904.2136053698,2679.7141489924115,2980.622892259238
2022-02-10,107511.2101252609,2891.9808156590784,2713.1509624346772
2022-02-11,107553.5399784853,2755.480815659078,2420.884329658045
2022-02-12,107926.38696805366,2811.1970964959814,1204.8501069275956
2022-02-13,108541.73395762205,1820.1970964959817,1468.8501069275956
2022-02-14,108680.58094719044,1608.6970964959817,2945.555586379651
2022-02-15,108150.82337054878,2434.779744897808,2922.037321539468
2022-02-16,108110.56579390712,2881.7797448978085,2912.537321539468
2022-02-17,108051.30821726548,2854.7797448978085,2626.537321539468
2022-02-18,107851.05064062383,2424.779744897808,2657.537321539468
2022-02-19,108016.79306398216,2824.7797448978085,1271.0373215394677
2022-02-20,108719.53548734047,1972.7797448978083,1347.7039882061345
2022-02-21,109133.27791069885,1762.779744897808,1738.7304461057936
2022-02-22,109266.21093954182,1955.5025026134388,3201.569473770439
2022-02-23,108624.14396838483,2558.1691692801055,2910.902807103772
2022-02-24,108305.74366389448,2592.502502613439,2843.7361404371054
2022-02-25,107916.34335940416,2455.169169280105,2679.712330913296
2022-02-26,108029.27638824718,2792.8358359467716,1242.069473770439
2022-02-27,108775.54275042351,1989.0025026134383,1403.2361404371054
2022-02-28,108995.80911259985,1623.0025026134385,3323.5278071037724
2022-03-01,108284.11714144284,2610.5025026134385,2772.5278071037724
2022-03-02,108317.42517028583,2806.5025026134385,2972.8703485402366
2022-03-03,108003.06745327247,2712.214288985446,2920.9053393321333
2022-03-04,107959.20973625913,2876.190479461636,2612.6053393321336
2022-03-05,108468.85201924578,3120.7976223187793,1274.522491435693
2022-03-06,109189.28297537158,1995.9515058139245,1574.1872163547869
2022-03-07,109344.04726483069,1729.9515058139245,3097.187216354787
2022-03-08,108747.31155428984,2499.618172480591,2886.062216354787
2022-03-09,108524.17703422517,2662.1610296234485,3107.3955496881204
2022-03-10,108191.0425141605,2774.2610296234484,2732.145058528985
2022-03-11,107979.1024931135,2646.95552864113,2602.3955496881204
2022-03-12,108121.99580539984,2745.2888619744635,1156.4784436541427
2022-03-13,107959.11934615721,1704.0243628531982,1394.4008220958528
2022-03-14,108196.74288691454,1632.0243628531982,3118.4008220958535
2022-03-15,107639.36642767189,2561.0243628531985,2879.1151078101393
2022-03-16,107533.70425414351,2773.9529342817696,2751.1151078101393
2022-03-17,107448.04208061515,2664.9529342817696,2844.6151078101393
2022-03-18,107453.54657375344,2851.6196009484365,2577.448441143473
2022-03-19,107628.21773355841,2752.1196009484365,1211.9484411434719
2022-03-20,108366.38889336337,1950.119600948436,1341.9484411434719
2022-03-21,108655.89338650169,1631.4529342817696,3393.1151078101398
2022-03-22,108134.89787963998,2872.1196009484365,3021.0674887625205
2022-03-23,107801.71189658779,2687.881505710341,3283.0674887625205
2022-03-24,107723.02591353563,3202.5481723770076,2935.4310640313374
2022-03-25,107497.10605951569,2725.3143014092657,2455.261691661071
2022-03-26,107833.51953882909,2791.6751709744835,3170.7616916610705
2022-03-27,106580.43301814252,1917.675170974483,1536.7616916610705
2022-03-28,106735.84649745593,1689.9251709744829,2952.761691661071
2022-03-29,106320.99493917536,2537.910133380499,2521.9283583277374
2022-03-30,106176.14338089478,2378.410133380499,2715.9283583277374
2022-03-31,106042.29182261422,2582.0768000471653,2922.0533583277374
2022-04-01,105883.31526433364,2761.743466713832,2828.0533583277374
2022-04-02,106066.83870605307,3012.5768000471653,1187.0533583277372
2022-04-03,106708.36214777251,1827.0768000471649,1232.553358327737
2022-04-04,107141.38558949193,1668.0768000471649,3192.1076440420234
2022-04-05,106599.01188835423,2685.167276237641,3179.8743107086902
2022-04-06,106148.30485388316,2729.167276237641,3206.8743107086902
2022-04-07,105987.09781941211,3044.6765354969007,2773.8094958938755
2022-04-08,105856.53893308924,2643.2506095709746,2795.3844958938753
2022-04-09,105927.43838009964,2863.9172762376415,1107.8511625605415
2022-04-10,106610.3378271101,1794.0839429043074,1358.8511625605413
2022-04-11,106963.40394078718,1712.5839429043078,2988.2321149414943
2022-04-12,106517.68434017854,2540.5125143328796,2972.9768530716947
2022-04-13,106351.25573320677,2831.824310710755,2765.8894089106316
2022-04-14,106086.59098588408,2502.22255632479,2893.8873036474733
2022-04-15,105893.92623856141,2703.72255632479,2109.4188825948413
2022-04-16,106354.41973685275,2574.901854570404,1205.4083562790522
2022-04-17,106988.41323514408,1839.4018545704039,1086.908356279052
2022-04-18,107369.90673343543,1465.8518545704037,2977.7660450870594
2022-04-19,106845.53823597309,2507.9368864175376,2893.37681245133
2022-04-20,106718.09830993929,2766.7940292746807,2976.233955308473
2022-04-21,106286.1583839055,2543.6273626080138,3028.7895108640287
2022-04-22,106093.1073467606,2833.0718070524586,2327.3728441973617
2022-04-23,106633.30630961568,2868.3218070524586,1208.6228441973617
2022-04-24,107227.50527247078,1804.3218070524583,1452.6228441973617
2022-04-25,107547.20423532589,1769.6075213381725,3590.878071940633
2022-04-26,106840.29139693876,2891.8398712346534,2612.9312810503648
2022-04-27,106807.19998712302,2581.8398712346534,2961.097947717031
2022-04-28,106598.77524397399,2752.6732045679864,2899.097947717031
2022-04-29,106305.51716749162,2602.839871234653,2757.2979477170306
2022-04-30,106632.95909100924,3085.039871234653,1113.2517938708766
2022-05-01,107233.90101452687,1715.5398712346528,1300.5979477170304
2022-05-02,107560.67627137782,1627.3732045679862,3326.597947717031
2022-05-03,106714.11819489543,2480.039871234653,2648.597947717031
2022-05-04,106727.56011841308,2662.039871234653,3130.347947717031
2022-05-05,106352.05204193067,2755.50653790132,2941.014614383698
2022-05-06,106357.37729878165,2946.339871234653,2423.5146143836973
2022-05-07,106492.20255563258,2558.339871234653,1222.8479477170304
2022-05-08,107228.02781248357,1957.9232045679864,1340.2229477170304
2022-05-09,107534.72806933451,1646.9232045679864,3082.556281050364
2022-05-10,106907.26165951877,2455.7565379013195,3047.722947717031
2022-05-11,106693.29524970308,2834.25653790132,2757.739981785167
2022-05-12,106444.28675571905,2512.225475777071,2761.067303094452
2022-05-13,106249.778261735,2564.8793219309173,2550.740711334153
2022-05-14,106554.28100370601,2857.238958923139,1128.2362169521298
2022-05-15,107317.78374567702,1891.7389589231384,1194.466729201573
2022-05-16,107875.04224117438,1762.2074073269991,2977.823911829635
2022-05-17,107455.67573667174,2557.957407326999,2893.1417412870005
2022-05-18,107180.12318565749,2618.9659344587817,2808.789139380542
2022-05-19,106837.05628057623,2465.719841954795,2905.5934490428613
2022-05-20,106590.52055055491,2694.035189676618,2368.5709196979155
2022-05-21,106944.73482053363,2727.3685230099513,1133.1542530312486
2022-05-22,107571.44909051234,1764.3685230099504,1379.1542530312486
2022-05-23,107985.66336049103,1793.3685230099504,3298.6542530312486
2022-05-24,107237.87763046974,2559.3685230099513,2742.1542530312486
2022-05-25,106989.09190044843,2491.868523009951,2662.271900090072
2022-05-26,106793.30617042712,2468.3685230099513,2758.6542530312486
2022-05-27,106547.52044040583,2512.8685230099513,2520.6542530312495
2022-05-28,106717.23471038454,2690.3685230099513,1057.6542530312481
2022-05-29,107561.44898036325,1901.8685230099504,1239.1542530312486
2022-05-30,107983.16325034194,1660.8685230099504,1309.9875863645816
2022-05-31,108420.71085365399,1747.2018563432837,3733.6542530312486
2022-06-01,107808.25845696602,3116.6185230099513,3136.9042530312486
2022-06-02,107384.55606027808,2713.201856343285,3016.4042530312486
2022-06-03,107092.52033025677,2724.3685230099513,2660.4042530312486
2022-06-04,107227.48460023545,2795.3685230099513,1113.237586364582
2022-06-05,107887.44887021417,1773.8685230099504,1339.4042530312486
2022-06-06,108196.91314019286,1648.8685230099504,3144.9042530312486
2022-06-07,107532.37741017157,2476.8597510801264,2880.2375863645825
2022-06-08,107347.30001348362,2695.160189676618,2876.5709196979155
2022-06-09,107063.55595012898,2592.8268563432844,2788.479813407243
2022-06-10,106740.23379566806,2468.1511513541304,2416.4733058150523
2022-06-11,107129.41164120715,2802.8276219423656,1104.8899724817184
2022-06-12,107738.75615341288,1716.484484687463,1350.1399724817184
2022-06-13,108112.10066561862,1723.484484687463,2963.764972481719
2022-06-14,107500.57017782437,2352.2344846874635,2757.764972481719
2022-06-15,107220.03969003011,2474.9844846874635,2711.200379180283
2022-06-16,106750.9757094129,2425.700991864497,2728.764972481719
2022-06-17,106732.41172879568,2710.200991864497,2229.764972481719
2022-06-18,106925.84774817846,2421.8676585311637,1150.931639148385
2022-06-19,107641.78376756121,1868.2009918644965,1028.2649724817184
2022-06-20,107986.38645361066,1372.3676585311632,2056.7649724817184
2022-06-21,107993.48913966012,2062.5343251978297,2799.2611846029304
2022-06-22,107573.47173971447,2399.5304349439402,2760.547834889581
2022-06-23,107327.78767310215,2514.8637682772737,2690.547834889581
2022-06-24,107191.60360648987,2553.0304349439402,2582.0478348895817
2022-06-25,107237.41953987753,2627.8637682772737,1038.4922793340252
2022-06-26,107984.45769548745,1785.5304349439398,1075.9922793340252
2022-06-27,108357.49585109737,1450.0304349439396,3120.492279334026
2022-06-28,107762.53400670727,2525.5304349439402,2762.7589460006916
2022-06-29,107501.40549565054,2503.5304349439402,2587.1589460006926
2022-06-30,107398.77698459379,2484.5304349439402,2763.1589460006917
2022-07-01,107242.64847353703,2605.6971016106068,2835.658946000692
2022-07-02,107020.72829581359,2613.7387682772737,1195.1589460006917
2022-07-03,107777.30811809021,1951.7387682772733,1188.6589460006917
2022-07-04,108166.88794036678,1578.238768277273,945.6589460006918
2022-07-05,108755.96776264333,1534.7387682772733,3142.658946000692
2022-07-06,108093.04758491993,2479.7387682772737,3020.658946000692
2022-07-07,107763.84169291078,2691.453053991559,2676.658946000692
2022-07-08,107584.63580090164,2497.453053991559,2521.325612667359
2022-07-09,107613.09657555919,2549.7863873248925,1087.3256126673587
2022-07-10,108303.05735021675,1777.2863873248918,1062.3256126673587
2022-07-11,108711.0181248743,1470.2863873248918,2783.658946000692
2022-07-12,108228.81223286517,2301.453053991559,2625.6892321050805
2022-07-13,108001.6627549316,2407.4950076935393,2588.866707849303
2022-07-14,107762.91010239489,2348.1241563226877,2650.6293341119294
2022-07-15,107569.23825793897,2456.957489656021,2349.8793341119294
2022-07-16,107815.56641348306,2596.207489656021,1020.2126674452624
2022-07-17,108627.06123569382,1831.7074896560207,1237.2126674452625
2022-07-18,109009.05605790459,1616.3574896560208,2836.0460007785955
2022-07-19,108325.21754678202,2166.3741563226877,2628.9626674452625
2022-07-20,108178.87903565941,2481.1241563226877,2502.5615685441644
2022-07-21,108044.23283222919,2370.7010793996105,2786.3472828298786
2022-07-22,107685.91996213225,2428.034412732944,2324.1806161632117
2022-07-23,107909.10709203528,2547.3677460662775,1096.1806161632112
2022-07-24,108694.29422193838,1881.367746066277,1131.1806161632112
2022-07-25,109010.48135184142,1446.7010793996103,2804.2109191935147
2022-07-26,108537.57757265358,2331.3071400056715,2672.2109191935147
2022-07-27,108377.67379346574,2512.3071400056715,2578.443638087523
2022-07-28,108189.4167116665,2402.0029925402328,2672.8040303833995
2022-07-29,107939.62666283436,2423.0139815512225,2067.40810278159
2022-07-30,107978.7800529162,2122.3307236326705,1130.6773335508203
2022-07-31,108623.43344299804,1774.8307236326702,1203.8023335508203
2022-08-01,108913.46183307993,1493.8307236326702,2703.969000217487
2022-08-02,108471.6568898284,2261.07431337626,2425.751051499539
2022-08-03,108343.49297221798,2294.801419603366,2420.251051499539
2022-08-04,108110.8290546075,2206.08713388908,2372.417718166205
2022-08-05,107858.74847033039,2120.3371338890806,2260.225977753226
2022-08-06,107912.76965596474,2317.238313830083,1121.3265956513246
2022-08-07,108415.20504278259,1626.7531067294917,1173.3177199116797
2022-08-08,108811.64042960039,1569.0864400628247,2468.7125057589797
2022-08-09,108368.16580745723,2028.5572504687284,2468.8652059451997
2022-08-10,108159.6911853141,2259.877763289241,2401.083154663148
2022-08-11,108123.6781016325,2345.6854555969335,2409.1687092248653
2022-08-12,108064.72407894806,2382.7120891378113,3524.4327784889347
2022-08-13,108348.43672293026,3811.212089137811,1101.9994451556015
2022-08-14,108970.64936691246,1724.2120891378113,1240.4994451556013
2022-08-15,109304.86201089466,1568.7709126672228,2471.5710137830524
2022-08-16,109091.93249801415,2259.441500902517,2716.746013783052
2022-08-17,108912.12798513361,2535.3415009025166,2635.412680449719
2022-08-18,108682.32347225306,2405.9501965546906,2603.3072273716334
2022-08-19,108481.25579039071,2411.211938147321,2522.5103892404395
2022-08-20,108737.72657006686,2776.5478355832174,1050.477055907106
2022-08-21,109369.19734974296,1683.2811689165515,1197.3103892404392
2022-08-22,109785.66812941905,1604.8552201624793,2999.8899877259546
2022-08-23,109137.51251127884,2350.401036252409,2534.333615176935
2022-08-24,108910.25885392296,2315.9378009582915,3081.69145831419
2022-08-25,108686.00519656704,2857.437800958291,2606.8914583141905
2022-08-26,108537.35153921114,2458.2378009582912,2341.1136805364126
2022-08-27,108808.69788185525,2614.2378009582912,1141.89145831419
2022-08-28,109522.04422449936,1855.9878009582912,1206.14145831419
2022-08-29,109822.39056714346,1506.4878009582912,2963.6414583141905
2022-08-30,109408.73690978755,2330.4696318812685,3011.8114751054372
2022-08-31,109261.81709469325,2864.14166001112,2425.343526387488
2022-09-01,109160.6280488297,2324.1544805239405,3061.3435263874885
2022-09-02,108767.6056696328,2668.987813857274,2400.010193054155
2022-09-03,109067.08329043591,2699.487813857274,1092.010193054155
2022-09-04,109864.06091123905,1887.4322583017185,1455.8435263874883
2022-09-05,110183.37186537549,1775.1544805239412,1304.8435263874883
